contractSymbol,strike,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,expirationDate,CALL,mark,sector,industry,grossMargins,targetLowPrice,recommendationKey,targetMedianPrice,currentPrice,targetMeanPrice,targetHighPrice,pegRatio,forwardPE,fiftyDayAverage,recommendationMean,recordTime
TSLA220414C00830000,830.0,0.0,0.0,0.0,0.0,26.0,283,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00835000,835.0,0.0,0.0,0.0,0.0,4.0,238,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00840000,840.0,0.0,0.0,0.0,0.0,26.0,452,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00845000,845.0,0.0,0.0,0.0,0.0,28.0,499,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00850000,850.0,0.0,0.0,0.0,0.0,1703.0,9279,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00855000,855.0,0.0,0.0,0.0,0.0,9.0,400,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00860000,860.0,0.0,0.0,0.0,0.0,66.0,448,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00865000,865.0,0.0,0.0,0.0,0.0,3.0,552,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00870000,870.0,0.0,0.0,0.0,0.0,2.0,693,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00875000,875.0,0.0,0.0,0.0,0.0,9.0,1740,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00880000,880.0,0.0,0.0,0.0,0.0,21.0,459,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00885000,885.0,0.0,0.0,0.0,0.0,21.0,247,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00890000,890.0,0.0,0.0,0.0,0.0,3.0,310,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00895000,895.0,0.0,0.0,0.0,0.0,8.0,363,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00900000,900.0,0.0,0.0,0.0,0.0,146.0,11243,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00905000,905.0,0.0,0.0,0.0,0.0,19.0,451,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00910000,910.0,0.0,0.0,0.0,0.0,11.0,1743,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00915000,915.0,0.0,0.0,0.0,0.0,63.0,1821,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00920000,920.0,0.0,0.0,0.0,0.0,19.0,664,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00925000,925.0,0.0,0.0,0.0,0.0,245.0,1027,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00930000,930.0,0.0,0.0,0.0,0.0,12.0,2124,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00935000,935.0,0.0,0.0,0.0,0.0,50.0,296,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00940000,940.0,0.0,0.0,0.0,0.0,47.0,327,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00945000,945.0,0.0,0.0,0.0,0.0,42.0,311,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00950000,950.0,0.0,0.0,0.0,0.0,86.0,4040,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00955000,955.0,0.0,0.0,0.0,0.0,85.0,426,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00960000,960.0,0.0,0.0,0.0,0.0,65.0,412,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00965000,965.0,0.0,0.0,0.0,0.0,11.0,213,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00970000,970.0,0.0,0.0,0.0,0.0,8.0,361,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00975000,975.0,0.0,0.0,0.0,0.0,25.0,694,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00980000,980.0,0.0,0.0,0.0,0.0,51.0,482,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00985000,985.0,0.0,0.0,0.0,0.0,18.0,285,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00990000,990.0,0.0,0.0,0.0,0.0,37.0,352,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C00995000,995.0,0.0,0.0,0.0,0.0,17.0,759,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01000000,1000.0,0.0,0.0,0.0,0.0,2424.0,6294,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01005000,1005.0,0.0,0.0,0.0,0.0,72.0,767,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01010000,1010.0,0.0,0.0,0.0,0.0,107.0,373,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01015000,1015.0,0.0,0.0,0.0,0.0,99.0,543,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01020000,1020.0,0.0,0.0,0.0,0.0,69.0,877,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01025000,1025.0,0.0,0.0,0.0,0.0,95.0,5394,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01030000,1030.0,0.0,0.0,0.0,0.0,86.0,345,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01035000,1035.0,0.0,0.0,0.0,0.0,79.0,498,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01040000,1040.0,0.0,0.0,0.0,0.0,165.0,466,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01045000,1045.0,0.0,0.0,0.0,0.0,131.0,374,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01050000,1050.0,0.0,0.0,0.0,0.0,659.0,2204,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01055000,1055.0,0.0,0.0,0.0,0.0,108.0,354,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01060000,1060.0,0.0,0.0,0.0,0.0,204.0,823,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01065000,1065.0,0.0,0.0,0.0,0.0,95.0,329,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01070000,1070.0,0.0,0.0,0.0,0.0,183.0,708,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01075000,1075.0,0.0,0.0,0.0,0.0,433.0,840,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01080000,1080.0,0.0,0.0,0.0,0.0,566.0,1119,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01090000,1090.0,0.0,0.0,0.0,0.0,744.0,781,1.0000000000000003e-05,True,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01100000,1100.0,0.0,0.0,0.0,0.0,5411.0,5372,0.015634843750000002,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01105000,1105.0,0.0,0.0,0.0,0.0,891.0,742,0.015634843750000002,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01110000,1110.0,0.0,0.0,0.0,0.0,1316.0,1295,0.0312596875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01115000,1115.0,0.0,0.0,0.0,0.0,867.0,775,0.0312596875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01120000,1120.0,0.0,0.0,0.0,0.0,2279.0,1007,0.0312596875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01125000,1125.0,0.0,0.0,0.0,0.0,2607.0,1067,0.0312596875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01130000,1130.0,0.0,0.0,0.0,0.0,2407.0,1056,0.062509375,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01135000,1135.0,0.0,0.0,0.0,0.0,1609.0,1257,0.062509375,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01140000,1140.0,0.0,0.0,0.0,0.0,3977.0,2214,0.062509375,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01145000,1145.0,0.0,0.0,0.0,0.0,1591.0,1375,0.062509375,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01150000,1150.0,0.0,0.0,0.0,0.0,12753.0,7201,0.062509375,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01155000,1155.0,0.0,0.0,0.0,0.0,779.0,645,0.062509375,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01160000,1160.0,0.0,0.0,0.0,0.0,1644.0,1300,0.062509375,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01165000,1165.0,0.0,0.0,0.0,0.0,626.0,654,0.062509375,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01170000,1170.0,0.0,0.0,0.0,0.0,937.0,1286,0.062509375,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01175000,1175.0,0.0,0.0,0.0,0.0,1799.0,3861,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01180000,1180.0,0.0,0.0,0.0,0.0,1703.0,995,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01185000,1185.0,0.0,0.0,0.0,0.0,560.0,588,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01190000,1190.0,0.0,0.0,0.0,0.0,769.0,1016,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01195000,1195.0,0.0,0.0,0.0,0.0,802.0,683,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01200000,1200.0,0.0,0.0,0.0,0.0,21185.0,9432,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01205000,1205.0,0.0,0.0,0.0,0.0,763.0,894,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01210000,1210.0,0.0,0.0,0.0,0.0,795.0,708,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01215000,1215.0,0.0,0.0,0.0,0.0,415.0,403,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01220000,1220.0,0.0,0.0,0.0,0.0,956.0,668,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01225000,1225.0,0.0,0.0,0.0,0.0,692.0,856,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01230000,1230.0,0.0,0.0,0.0,0.0,834.0,816,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01235000,1235.0,0.0,0.0,0.0,0.0,258.0,432,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01240000,1240.0,0.0,0.0,0.0,0.0,1098.0,1195,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01245000,1245.0,0.0,0.0,0.0,0.0,546.0,652,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01250000,1250.0,0.0,0.0,0.0,0.0,8781.0,4243,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01255000,1255.0,0.0,0.0,0.0,0.0,474.0,461,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01260000,1260.0,0.0,0.0,0.0,0.0,677.0,401,0.12500875,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01265000,1265.0,0.0,0.0,0.0,0.0,165.0,289,0.2500075,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01270000,1270.0,0.0,0.0,0.0,0.0,706.0,408,0.2500075,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01275000,1275.0,0.0,0.0,0.0,0.0,585.0,703,0.2500075,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01280000,1280.0,0.0,0.0,0.0,0.0,596.0,519,0.2500075,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01285000,1285.0,0.0,0.0,0.0,0.0,223.0,218,0.2500075,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01290000,1290.0,0.0,0.0,0.0,0.0,899.0,924,0.2500075,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01295000,1295.0,0.0,0.0,0.0,0.0,166.0,543,0.2500075,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01300000,1300.0,0.0,0.0,0.0,0.0,5323.0,4761,0.2500075,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01325000,1325.0,0.0,0.0,0.0,0.0,1314.0,2171,0.2500075,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01350000,1350.0,0.0,0.0,0.0,0.0,2196.0,1765,0.2500075,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01375000,1375.0,0.0,0.0,0.0,0.0,2621.0,1530,0.2500075,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
TSLA220414C01400000,1400.0,0.0,0.0,0.0,0.0,2252.0,3423,0.2500075,False,2022-04-14,True,0.0,Consumer Cyclical,Auto Manufacturers,0.25279,67,hold,1045,1091.26,945.72,1480,2.88,79.654015,910.3764,2.6,2022-04-06 08:03:29.888294
